Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State,Website,MainPhone,MainEmail,ContactName1,ContactTitle1,OTCMarketsURL
SYEV,SEYCHELLE ENVRNMNTL TECH,Pink No Information,0.09,-5.2632,25100,Common Stock,USA,California,,,,,,
CNWT,CISTERA NETWORKS INC,Pink No Information,0.01995,,0,Common Stock,USA,Texas,,,,,,
HIUH,HERO INTL USA HLDG  CORP,Pink No Information,0,,0,Common Stock,USA,California,,,,,,
STRZ,STAR BUFFET INC,Pink No Information,0.166,,0,Common Stock,USA,Arizona,,,,,,
BRYN,BRYN RESOURCES INC,Pink No Information,0.01675,-23.8636,72935,Common Stock,USA,New York,,,,,,
KNBA,KINBASHA GAMING INTL INC,Pink No Information,0.205,,0,Common Stock,USA,Nevada,,,,,,
SSOF,SIXTY SIX OILFIELD SER,Pink No Information,0.0017,21.4286,1500617,Common Stock,USA,Texas,,,,,,
AMCY,ACS GLOBAL INC,Pink No Information,6.75,,0,Common Stock,USA,New Jersey,,,,,,
NOUV,NOUVEAU LIFE PHARMS INC,Pink No Information,0.0007,16.6667,38979023,Common Stock,USA,Texas,,,,,,
GEVI,GENERAL ENVIR MGMT INC,Pink No Information,0.193875,10.7857,265964,Common Stock,USA,California,,,,,,
GBEI,GREAT BASIN ENERGIES INC,Pink No Information,0.06,,0,Common Stock,USA,Washington,,,,,,
VYDR,VYDROTECH INC,Pink No Information,0.0045,0,12000,Common Stock,USA,Texas,,,,,,
RESS,RENEWABLE ENERGY SLTNS,Pink No Information,0.04,-21.6454,16900,Common Stock,USA,Georgia,,,,,,
CNHC,CHINA HEALTH MGMT CORP,Pink No Information,0.0159,,5,Common Stock,USA,Nevada,,,,,,
ECTE,ECHO THERAPEUTICS INC,Pink No Information,0.0335,0,7437,Common Stock,USA,New Jersey,,,,,,
FSNR,FREESTONE RESOURCES INC,Pink No Information,0.0065,-8.4507,200,Common Stock,USA,Texas,,,,,,
DIGI,DIGITILITI INC,Pink No Information,0.0623,8.3478,114834,Common Stock,USA,Washington,,,,,,
GWIO,GREAT WESTERN IRON ORE PP,Pink No Information,0.05,,0,Common Stock,USA,Nevada,,,,,,
ENHT,ENHERENT CORP,Pink No Information,0.0055,,0,Common Stock,USA,New Jersey,,,,,,
ROKK,ROKK3R INC,Pink No Information,0,,0,Common Stock,USA,Florida,,,,,,
EEGI,ELINE ENTMT GROUP INC,Pink No Information,0.0004,0,20544142,Common Stock,USA,California,,,,,,
BRCOQ,BEARD CO,Pink No Information,0.011,,0,Common Stock,USA,Oklahoma,,,,,,
GNPG,GREEN PLANET GROUP INC,Pink No Information,0.022785,1.2667,50998,Common Stock,USA,Arizona,,,,,,
HWVI,HAWAII VINTAGE CHOCOLATE,Pink No Information,0.0071,,0,Common Stock,USA,Hawaii,,,,,,
WWSG,WORLDWIDE STRATEGIES INC,Pink No Information,0.027,-15.0943,14000,Common Stock,USA,Florida,,,,,,
FLXI,FLEXIINTERNATIONAL SFTWRE,Pink No Information,0.2301,,0,Common Stock,USA,Connecticut,,,,,,
BRTX,BIORESTORATIVE THERAPIES,Pink No Information,0.01362,0.1471,40555459,Common Stock,USA,New York,,,,,,
ACCR,ACCESS-POWER & CO INC,Pink No Information,0.026,-18.75,1186117,Common Stock,USA,Michigan,,,,,,
PHLI,PACIFICHEALTH LABS INC,Pink No Information,0.022,,0,Common Stock,USA,New Jersey,,,,,,
TMIX,TARSIN MOBILE INC,Pink No Information,0.004,,0,Common Stock,USA,Nevada,,,,,,
AWSI,ARIA WIRELESS SYS INC,Pink No Information,0.04,-33.3333,3492,Common Stock,USA,New York,,,,,,
CFGX,CAPITAL FINCL GLOBAL INC,Pink No Information,0.0009,12.5,41616629,Common Stock,USA,Utah,,,,,,
HUMT,HUMATECH INC,Pink No Information,0.0051,-63.3094,500,Common Stock,USA,Texas,,,,,,
VICP,VICAPSYS LIFE SCIENCES,Pink No Information,2,,0,Common Stock,USA,Georgia,,,,,,
TMOL,TRIMOL GROUP INC,Pink No Information,0.0035,,0,Common Stock,USA,New York,,,,,,
VCII,VIVICELLS INTL INC,Pink No Information,0.02905,,0,Common Stock,USA,Florida,,,,,,
TALN,TALON INTERNATIONAL INC,Pink No Information,0.0649,-6.8867,57000,Common Stock,USA,California,,,,,,
FFPM,FFP MARKETING CO INC,Pink No Information,0.0125,,0,Common Stock,USA,Texas,,,,,,
MERR,MERRIMAN HOLDINGS INC,Pink No Information,0.1,,0,Common Stock,USA,California,,,,,,
ZNNC,ZANN CORP,Pink No Information,0.017,21.4286,10000,Common Stock,USA,Nevada,,,,,,
CTBK,CITY BANK WA,Pink No Information,0.011,-42.1053,2300,Common Stock,USA,Washington,,,,,,
BRGC,BRIGHTROCK GOLD CORP,Pink No Information,0.0509,2.004,14650,Common Stock,USA,Florida,,,,,,
CXCQ,CARDXX INC,Pink No Information,0.0075,,0,Common Stock,USA,New York,,,,,,
OPTL,OPTIMUM INTRACTVE USA NEW,Pink No Information,0.002,100,340010,Common Stock,USA,California,,,,,,
AWWC,ACCESS WORLDWIDE COMMUNS,Pink No Information,0.009,,0,Common Stock,USA,Virginia,,,,,,
LIHC,LIBERTY INTL HLDG CORP,Pink No Information,0.41,,42,Common Stock,USA,Colorado,,,,,,
AXTG,AXIS TECHS GROUP INC,Pink No Information,0.0035,0,100,Common Stock,USA,Nebraska,,,,,,
ARBU,AMERICAN BUSINESS CRP,Pink No Information,0.0051,,0,Common Stock,USA,Kentucky,,,,,,
GLOH,GLOW HOLDINGS INC,Pink No Information,0.14,,0,Common Stock,USA,Washington,,,,,,
DKAM,DRINKS AMERICAS HLDGS LTD,Pink No Information,0.0006,0,10651879,Common Stock,USA,California,,,,,,
QMIS,QMIS FINANCE SECS CORP,Pink No Information,0.07,,0,Common Stock,USA,New York,,,,,,
ADNY,ADINO ENERGY CORP,Pink No Information,0.018,1.6949,974055,Common Stock,USA,Texas,,,,,,
CAHI,CARRIER ALLIANCE HLDGS,Pink No Information,0.006,,0,Common Stock,USA,New York,,,,,,
PTEO,PROTEO INC,Pink No Information,0,,0,Common Stock,USA,California,,,,,,
CNLK,CANNALINK INC,Pink No Information,0.121,,0,Common Stock,USA,California,,,,,,
BANI,BANNEKER INC,Pink No Information,0.0005,-16.6667,3330000,Common Stock,USA,Florida,,,,,,
IOTC,IOTA COMMUNICATIONS INC,Pink No Information,0.2465,2.7083,15847,Common Stock,USA,Pennsylvania,,,,,,
FRNV,FRONTERA INVESTMENT INC,Pink No Information,0.0026,,0,Common Stock,USA,California,,,,,,
SGTB,SUGGESTION BOX INC,Pink No Information,0.024,4.3478,485100,Common Stock,USA,Arizona,,,,,,
IAHL,IAHL CORP,Pink No Information,0.49,4.2553,3800,Common Stock,USA,Florida,,,,,,
VGID,V GROUP INC,Pink No Information,0.0023,0,298225369,Common Stock,USA,California,,,,,,
ATMO,AMERICATOWNE HLDG INC,Pink No Information,0.0121,,0,Common Stock,USA,North Carolina,,,,,,
NLAB,NUONCOLOGY LABS INC,Pink No Information,0.0102,,0,Common Stock,USA,Florida,,,,,,
CPWY,CLEAN ENERGY PATHWAYS INC,Pink No Information,0.01,-9.0909,2205,Common Stock,USA,Wyoming,,,,,,
IBRC,IBRANDS CORP,Pink No Information,0.0005,0,1733333,Common Stock,USA,Nevada,,,,,,
COCM,COMERTON CORP,Pink No Information,0.02,,0,Common Stock,USA,Florida,,,,,,
AGTK,AGRITEK HOLDINGS INC,Pink No Information,0.0229,4.0909,257325,Common Stock,USA,Florida,,,,,,
HHGI,HAWAIIAN HOSPITALITY GRP,Pink No Information,0.05,,0,Common Stock,USA,Hawaii,,,,,,
TLDN,TELIDYNE INC,Pink No Information,1.75,,0,Common Stock,USA,New York,,,,,,
ALKN,ALKANE INC,Pink No Information,0.0067,-22.9885,472278,Common Stock,USA,Maryland,,,,,,
TTHG,TITANIUM HLDGS GROUP INC,Pink No Information,0.3,,0,Common Stock,USA,Texas,,,,,,
CTBG,COIL TUBING TECH INC,Pink No Information,0.1289,,0,Common Stock,USA,Texas,,,,,,
KGJI,KINGOLD JEWELRY INC,Pink No Information,0.201,-16.25,46171,Common Stock,USA,New York,,,,,,
ARPC,AREM PACIFIC CORP,Pink No Information,0.084,,0,Common Stock,USA,Arizona,,,,,,
UAMA,UNITED AMERICAN CORP,Pink No Information,0.069,15.9664,345996,Common Stock,USA,Florida,,,,,,
CTNI,CITRON INC,Pink No Information,0.004,,0,Common Stock,USA,New York,,,,,,
RBDC,RBID.COM INC,Pink No Information,0.0003,,0,Common Stock,USA,California,,,,,,
TSRR,TRADESTAR RES CORP,Pink No Information,0.0076,,0,Common Stock,USA,Texas,,,,,,
KGRI,KILEY GROUP INC,Pink No Information,0.0004,0,835000,Common Stock,USA,Texas,,,,,,
MDKM,MDECHEM INC,Pink No Information,0.013,,0,Common Stock,USA,Texas,,,,,,
HGPI,HORIZON GROUP PPTYS INC,Pink No Information,1,,0,Common Stock,USA,Illinois,,,,,,
IPLY,INTERPLAY ENTMT CORP,Pink No Information,0.05335,-9.5763,9500,Common Stock,USA,California,,,,,,
IBSS,INTEGRATED BUS SYS & SVCS,Pink No Information,0.0167,,0,Common Stock,USA,South Carolina,,,,,,
SGRZ,STONEPATH GROUP INC,Pink No Information,0.0052,0,65000,Common Stock,USA,Washington,,,,,,
SITS,SOUTHERN ITS INTAL INC,Pink No Information,0.053,-7.0175,64105,Common Stock,USA,Nevada,,,,,,
DVAR,DOVARRI INC,Pink No Information,0.0042,,0,Common Stock,USA,Texas,,,,,,
HKWO,HONG KONG WINALITE GRP,Pink No Information,0.03,-62.5,12300,Common Stock,USA,New York,,,,,,
TIGE,TIGRENT INC,Pink No Information,0.039,,0,Common Stock,USA,Florida,,,,,,
IENT,IENTERTAINMENT NTWRK INC,Pink No Information,0.023,,0,Common Stock,USA,North Carolina,,,,,,
AWKS,AMERIWORKS INC,Pink No Information,0.2,,0,Common Stock,USA,Pennsylvania,,,,,,
ZVLO,ZVELO INC,Pink No Information,0.061,,0,Common Stock,USA,Colorado,,,,,,
CMFV,COMF5 INTERNATIONAL INC,Pink No Information,0.0036,-26.5306,1000,Common Stock,USA,Nevada,,,,,,
NWTT,NW TECH CAPITAL INC,Pink No Information,0.0004,-20,17994495,Common Stock,USA,Nevada,,,,,,
EVLI,EVERLERT INC,Pink No Information,0.004,,0,Common Stock,USA,California,,,,,,
INOH,IN OVATIONS HOLDINGS INC,Pink No Information,0.0004,0,59261332,Common Stock,USA,New York,,,,,,
SHDC,SURETY HOLDINGS CORP,Pink No Information,2.8,,0,Common Stock,USA,Georgia,,,,,,
GRVE,GROOVE BOTANICALS INC,Pink No Information,0.059955,,0,Common Stock,USA,Minnesota,,,,,,
OIDN,OIDON CO LTD,Pink No Information,0.0231,,0,Common Stock,USA,New York,,,,,,
TRBX,TRB SYSTEMS INTL INC,Pink No Information,0.04,,0,Common Stock,USA,New Jersey,,,,,,
SYHO,SYNERGIE WELLNESS PRODS,Pink No Information,0.0016,,0,Common Stock,USA,California,,,,,,
ESWW,ENVIRONMENTAL SOL WRL NEW,Pink No Information,7,,0,Common Stock,USA,Pennsylvania,,,,,,
ATIW,ATI NETWORKS INC,Pink No Information,0.025,,0,Common Stock,USA,Florida,,,,,,
DVLP,GOLDEN DEVELOPING SOL,Pink No Information,0.0035,0,500,Common Stock,USA,Texas,,,,,,
PVRS,PROVIDENCE RESOURCES INC,Pink No Information,0.0325,,0,Common Stock,USA,Texas,,,,,,
DEQI,DIRECT EQUITY INTL INC,Pink No Information,0.005,,0,Common Stock,USA,California,,,,,,
TLFX,TELEFIX COMMUNS HLDGS,Pink No Information,0.06,,0,Common Stock,USA,Texas,,,,,,
GLYE,GLYECO INC,Pink No Information,0.1295,,0,Common Stock,USA,West Virginia,,,,,,
XSNX,NOVACCESS GLOBAL INC,Pink No Information,0.7988,66.4167,19779,Common Stock,USA,Ohio,,,,,,
FRXX,FORECROSS CORP,Pink No Information,0.14,-22.2222,530,Common Stock,USA,California,,,,,,
ORNC,ORANCO INC,Pink No Information,0.33,,0,Common Stock,USA,New York,,,,,,
PTSH,PTS INC,Pink No Information,9.2501,,0,Common Stock,USA,Minnesota,,,,,,
GKIT,GREENKRAFT INC,Pink No Information,0.029,,0,Common Stock,USA,California,,,,,,
ELCI,EASTERN LIGHT CAPITAL INC,Pink No Information,0.7001,,0,Common Stock,USA,California,,,,,,
SCTN,SCHIMATIC TECHS INC,Pink No Information,0.0008,-46.6667,100000,Common Stock,USA,Nevada,,,,,,
INCT,INCAPTA INC,Pink No Information,0.00164,-18,294465164,Common Stock,USA,Wyoming,,,,,,
FQFC,FUQUAN FINANCIAL CO,Pink No Information,0.0085,,0,Common Stock,USA,California,,,,,,
TFBN,TFN FOOTBALL NETWORK,Pink No Information,0.0008,-11.1111,1075000,Common Stock,USA,California,,,,,,
AGGI,ALLIED ENERGY INC,Pink No Information,0.0138,-23.3333,148979,Common Stock,USA,Kentucky,,,,,,
RSHN,RUSHNET INC,Pink No Information,0.0013,0,32868072,Common Stock,USA,Colorado,,,,,,
ADYX,ADYNXX INC,Pink No Information,0.243,,1,Common Stock,USA,California,,,,,,
PLWY,PEOPLESWAY.COM INC,Pink No Information,0.0006,,0,Common Stock,USA,North Carolina,,,,,,
CYBA,CANYON BANCORP (CA),Pink No Information,0.05,,0,Common Stock,USA,California,,,,,,
USMJ,NORTH AMER CANNABIS HLDG,Pink No Information,0.0016,0,87184134,Common Stock,USA,Texas,,,,,,
PVNO,PROVISION OPERATION SYS,Pink No Information,0.0026,,0,Common Stock,USA,California,,,,,,
FUTS,FUTURE SCIENCE HOLDINGS,Pink No Information,0.02325,-7,20500,Common Stock,USA,New York,,,,,,
RRRI,ROCK RIDGE RESOURCES INC,Pink No Information,0.021,,0,Common Stock,USA,California,,,,,,
ITLK,INTERLINK PRODUCTS INTL,Pink No Information,0.028,,0,Common Stock,USA,New Jersey,,,,,,
FMBV,FULL MOTION BEVERAGE INC,Pink No Information,0.0036,,0,Common Stock,USA,New York,,,,,,
AWEB,ARETI WEB INNOVATIONS INC,Pink No Information,0.018,,0,Common Stock,USA,Nevada,,,,,,
VVIT,VISTA INTL TECHS INC,Pink No Information,0.017,0,500,Common Stock,USA,Colorado,,,,,,
FNRC,1ST NRG CORP,Pink No Information,0.0005,0,38311499,Common Stock,USA,Colorado,,,,,,
SIBE,SIBLING GROUP HLDGS INC,Pink No Information,0.01825,-8.75,5500,Common Stock,USA,Florida,,,,,,
GNLKQ,GENELINK INC,Pink No Information,0.005,0,100000,Common Stock,USA,Florida,,,,,,
CHAG,CHANCELLOR GROUP INC,Pink No Information,0.0179,,0,Common Stock,USA,Texas,,,,,,
MCBP,MICHIGAN COMMUTY BNCRP,Pink No Information,0.0006,,0,Common Stock,USA,Michigan,,,,,,
AVIX,AVIX TECHS INC,Pink No Information,0.03,,0,Common Stock,USA,Nevada,,,,,,
CLPE,CLEAR PEAK ENERGY INC,Pink No Information,4.5,,0,Common Stock,USA,Utah,,,,,,
SAEC,STARLIGHT ENERGY CORP,Pink No Information,0.55,,5,Common Stock,USA,Colorado,,,,,,
TCEC,TRANSCOASTAL CORP,Pink No Information,0.018,,0,Common Stock,USA,Texas,,,,,,
MKRO,MONKEY ROCK GROUP INC,Pink No Information,0.045,,0,Common Stock,USA,Florida,,,,,,
XNNHQ,XENONICS HOLDINGS INC,Pink No Information,0.0394,0.5102,35718,Common Stock,USA,New York,,,,,,
AMWK,AMERISTAR NETWORK INC,Pink No Information,0.1285,,0,Common Stock,USA,Utah,,,,,,
ASPZ,ASIA PPTYS INC,Pink No Information,0.042,,0,Common Stock,USA,Washington,,,,,,
CTDT,CENTAURUS DIAMOND TECHS,Pink No Information,0.035,,0,Common Stock,USA,Nevada,,,,,,
IHAI,INNOVATIVE HLDGS ALL INC,Pink No Information,0.269,-40.0891,146117,Common Stock,USA,Georgia,,,,,,
PRMK,PROCENCEPT MKTNG GRP NEW,Pink No Information,0.012,,0,Common Stock,USA,Indiana,,,,,,
ITCJ,INFINITE TECH CORP,Pink No Information,0.0003,-25,17235069,Common Stock,USA,Texas,,,,,,
BETW,BETTWORK INDUSTRIES INC,Pink No Information,0.00935,-90.65,729,Common Stock,USA,Florida,,,,,,
FCGD,FIRST COLOMBIA GLD CORP,Pink No Information,0.0005,25,58381758,Common Stock,USA,Tennessee,,,,,,
NZIH,NZJ HOLDINGS INC,Pink No Information,0.031,,0,Common Stock,USA,Wyoming,,,,,,
EVCI,EVCI CAREER COLLEGES HDG,Pink No Information,0.32,,10,Common Stock,USA,New York,,,,,,
MVNT,MOVEMENT INDS CORP,Pink No Information,0.02355,-3.8776,511300,Common Stock,USA,Texas,,,,,,
EVRC,EVERCEL INC,Pink No Information,2.32,-2.1097,10082,Common Stock,USA,New York,,,,,,
NNLX,NANOLOGIX INC,Pink No Information,0.055,5.7692,20000,Common Stock,USA,Ohio,,,,,,
ATYG,ATLAS TECH GROUP INC,Pink No Information,0.0004,14.2857,19693629,Common Stock,USA,Florida,,,,,,
ESFS,ECO-SAFE SYSTEMS USA INC,Pink No Information,0.0041,,0,Common Stock,USA,California,,,,,,
TURA,TURBINE AVIATION INC,Pink No Information,0.07665,,0,Common Stock,USA,Nevada,,,,,,
EPOR,EPIC CORP,Pink No Information,0.38,5.5556,2569,Common Stock,USA,California,,,,,,
SEVT,SUMMIT ENVRNMNTL CORP,Pink No Information,0.0046,109.0909,4000,Common Stock,USA,Wisconsin,,,,,,
ERAO,ENERGY REVENUE AMERICA,Pink No Information,0.0031,-0.161,300,Common Stock,USA,Texas,,,,,,
NSBK,NORTHERN STAR FINCL INC,Pink No Information,0.02,,0,Common Stock,USA,Minnesota,,,,,,
NTFL,NETWORK 1 FINANCIAL GRP,Pink No Information,0.0262,,8,Common Stock,USA,New Jersey,,,,,,
MSPC,METROSPACES INC,Pink No Information,0.0012,0,94266917,Common Stock,USA,New Jersey,,,,,,
ICRD,INTL CARD ESTABLSHMNT INC,Pink No Information,0.0348,12.0773,3875,Common Stock,USA,California,,,,,,
LATF,LATTENO FOOD CORP,Pink No Information,0.0004,0,62495426,Common Stock,USA,Colorado,,,,,,
PWLK,POWERLOCK INTL CORP,Pink No Information,0.001,,0,Common Stock,USA,California,,,,,,
BZTG,BUZZ TECHNOLOGIES INC,Pink No Information,0.0066,0,126732,Common Stock,USA,Florida,,,,,,
ZIPL,ZIPLINK INC,Pink No Information,0.262,,0,Common Stock,USA,Connecticut,,,,,,
LMGR,LIGHT MGMT GROUP INC,Pink No Information,0.0023,,0,Common Stock,USA,Nevada,,,,,,
GSDT,GSDT FINTECH GROUP INC,Pink No Information,1.5,,6,Common Stock,USA,Massachusetts,,,,,,
MTLI,METALINE CONTACT MINES,Pink No Information,0.27,,0,Common Stock,USA,Wisconsin,,,,,,
SLNM,SALON MEDIA GROUP INC,Pink No Information,0.0161,61,32000,Common Stock,USA,California,,,,,,
EWKS,EARTHWORKS ENTMT NEW,Pink No Information,0.0002,0,16746612,Common Stock,USA,Texas,,,,,,
FIEC,FRONTIER NATL CORP,Pink No Information,0.0298,,0,Common Stock,USA,Alabama,,,,,,
NUEC,NUEARTH CORP,Pink No Information,0.025,0,24500,Common Stock,USA,Florida,,,,,,
BCCI,BARISTAS COFFEE CO INC,Pink No Information,0.0323,12.9371,107201,Common Stock,USA,Washington,,,,,,
PRZM,PRISM TECHNOLOGIES GROUP,Pink No Information,0.035,0,10498,Common Stock,USA,California,,,,,,
ICNM,ICON MEDIA HOLDINGS INC,Pink No Information,0.0009,0,78493426,Common Stock,USA,North Carolina,,,,,,
LVWD,LIVEWORLD INC,Pink No Information,0.10575,-28.499,1200,Common Stock,USA,California,,,,,,
TLFE,ELFATO INC,Pink No Information,0.2,,0,Common Stock,USA,California,,,,,,
FRMB,FORUM MOBILE INC,Pink No Information,0.0175,,0,Common Stock,USA,New York,,,,,,
SBOX,SUPERBOX INC,Pink No Information,0.045,,0,Common Stock,USA,California,,,,,,
AVVH,AVVAA WRLD H/C PRODS INC,Pink No Information,0.0105,5,17383052,Common Stock,USA,Texas,,,,,,
BLIAQ,BB LIQUIDATING INC A,Pink No Information,0.024,-4,276530,Common Stock,USA,Texas,,,,,,
BLIBQ,BB LIQUIDATING INC B,Pink No Information,0.012,-14.2857,73000,Common Stock,USA,Texas,,,,,,
MRDH,MERIDIAN HOLDINGS INC,Pink No Information,0.0065,,0,Common Stock,USA,California,,,,,,
XMEX,XEMEX GROUP INC,Pink No Information,1.51,,0,Common Stock,USA,New York,,,,,,
IMKI,IMMEDIATEK INC,Pink No Information,0.16,,0,Common Stock,USA,Texas,,,,,,
ADST,ADSTAR INC,Pink No Information,0.003,0,10000,Common Stock,USA,California,,,,,,
WPKS,WORLD POKER STORE INC,Pink No Information,0.01,,0,Common Stock,USA,Minnesota,,,,,,
SLLN,SEARCHLIGHT SOLUTIONS LTD,Pink No Information,0.0004,0,717000,Common Stock,USA,Georgia,,,,,,
GESI,GENERAL EUROPEAN STRATGS,Pink No Information,3,,0,Common Stock,USA,Nevada,,,,,,
IVHI,INVECH HOLDINGS INC,Pink No Information,1.16,,0,Common Stock,USA,California,,,,,,
OJSY,OJSYS INC,Pink No Information,0.029,,0,Common Stock,USA,California,,,,,,
EMBR,EMBARR DOWNS INC,Pink No Information,0.0016,0,32750,Common Stock,USA,California,,,,,,
MCDA,KMA HOLDING INC,Pink No Information,0.01225,122.7273,3450,Common Stock,USA,Florida,,,,,,
EMMA,EMMAUS LIFE SCIENCES INC,Pink No Information,1.65,0,4650,Common Stock,USA,California,,,,,,
VCYE,VELOCITY ENERGY INC,Pink No Information,0.071,,0,Common Stock,USA,Texas,,,,,,
GSML,G&S MINERALS INC,Pink No Information,0.0031,0,9000,Common Stock,USA,Nevada,,,,,,
FERN,FERNHILL CORP,Pink No Information,0.0048,20,225765940,Common Stock,USA,Nevada,,,,,,
RITE,MINERALRITE CORP,Pink No Information,0.001,0,79889000,Common Stock,USA,California,,,,,,
FSEI,FIRST SEISMIC CORP,Pink No Information,0.0501,,0,Common Stock,USA,Texas,,,,,,
ADTY,ADTEGRITY.COM INTL  INC,Pink No Information,0.0221,,0,Common Stock,USA,Michigan,,,,,,
NWGC,NEW WORLD GOLD CORP,Pink No Information,0.009,13.9241,108218531,Common Stock,USA,Florida,,,,,,
TCCR,TRICCAR INC,Pink No Information,0.7,75,200,Common Stock,USA,Nevada,,,,,,
VCTL,RAINMAKER SYSTEMS INC,Pink No Information,0.005,0,1000,Common Stock,USA,California,,,,,,
SKYF,SKY440 INC,Pink No Information,0.0006,0,22927784,Common Stock,USA,California,,,,,,
WSTM,HRSOFT INC,Pink No Information,0.252,,0,Common Stock,USA,Florida,,,,,,
HSCC,HOMELAND SECURITY CORP,Pink No Information,0.014,-22.2222,245031,Common Stock,USA,California,,,,,,
ONCP,141 CAPITAL INC,Pink No Information,0.0009,,0,Common Stock,USA,Illinois,,,,,,
EFIR,EGPI FIRECREEK INC,Pink No Information,0.001,0,220803520,Common Stock,USA,Arizona,,,,,,
NBGV,NEWBRIDGE GLOBAL VENTURES,Pink No Information,0.12,-1.6393,100,Common Stock,USA,Florida,,,,,,
BMIN,BRITANNIA MINING INC,Pink No Information,0.0082,-17.1717,148543,Common Stock,USA,New York,,,,,,
PRDL,PROFITABLE DEVELOPMENTS,Pink No Information,0.0004,0,18415391,Common Stock,USA,Michigan,,,,,,
HITD,HOUSTON INTERWEB DESIGN,Pink No Information,0.051,,0,Common Stock,USA,Texas,,,,,,
PHIL,"PHI GROUP, INC",Pink No Information,0.0026,-3.7037,673546002,Common Stock,USA,Nevada,,,,,,
PRXM,PROXIM WIRELESS CORP,Pink No Information,1.2,,106,Common Stock,USA,California,,,,,,
SNLS,SAN LUIS TR BK FSB,Pink No Information,0.0026,-74,21000,Common Stock,USA,California,,,,,,
IAGX,IMAGENETIX INC,Pink No Information,0.00895,98.8889,500,Common Stock,USA,California,,,,,,
WQNI,WQN INC,Pink No Information,0.0119,,0,Common Stock,USA,Texas,,,,,,
INVT,INVENTERGY GLOBAL INC,Pink No Information,0.0429,0,3250,Common Stock,USA,California,,,,,,
WTECQ,WESTECH CAPITAL CORP,Pink No Information,0.1,,0,Common Stock,USA,Texas,,,,,,
PUPS,PICK-UPS PLUS INC,Pink No Information,0.0105,-4.5455,145213,Common Stock,USA,California,,,,,,
SMPP,STRATEGIC MGMT&OPPTY,Pink No Information,0.0051,,0,Common Stock,USA,Florida,,,,,,
RVTI,RIVAL TECHNOLOGIES INC,Pink No Information,0.0381,,0,Common Stock,USA,Nevada,,,,,,
IPTK,AS-IP TECH INC,Pink No Information,0.18,,0,Common Stock,USA,New York,,,,,,
ENCC,ENCOMPASS COMPLIANCE CP,Pink No Information,0.0019,-5,110000,Common Stock,USA,North Carolina,,,,,,
FLMP,FLAME SEAL PRODUCTS INC,Pink No Information,0.0197,,0,Common Stock,USA,Texas,,,,,,
GDVM,GLOBAL DEVS INC (DEL),Pink No Information,0.0015,7.1429,5542778,Common Stock,USA,Massachusetts,,,,,,
BCND,BEACON REDEVELOPMNT CORP,Pink No Information,0.0042,,0,Common Stock,USA,Illinois,,,,,,
QOIL,QUEST OIL CORP,Pink No Information,0.0004,0,11094999,Common Stock,USA,Texas,,,,,,
PLKT,SOLAR GOLD LTD,Pink No Information,0.04,,0,Common Stock,USA,California,,,,,,
ACFL,AMC FINANCIAL HLDGS INC,Pink No Information,0.25,0,2000,Common Stock,USA,Texas,,,,,,
PRCK,PLACER CREEK MINING CO,Pink No Information,0.05,,0,Common Stock,USA,Idaho,,,,,,
PJET,PRIORITY AVIATION INC,Pink No Information,0.00149,-6.875,1217285,Common Stock,USA,Texas,,,,,,
AVRI,AVEROX INC NEW,Pink No Information,0.04,,0,Common Stock,USA,California,,,,,,
DAAT,DAC TECHS GROUP INTL INC,Pink No Information,0.262,,0,Common Stock,USA,Arkansas,,,,,,
RSAM,RISING SUN BNCRP MARYLAND,Pink No Information,0.03,,0,Common Stock,USA,Maryland,,,,,,
GEGP,GOLD ENTMT GROUP INC,Pink No Information,0.0006,-14.2857,13233616,Common Stock,USA,Nevada,,,,,,
NNYR,NORTHAMERICAN ENGY GP CRP,Pink No Information,0.017,13.3333,15849,Common Stock,USA,Texas,,,,,,
MTPP,MOUNTAIN TOP PPTYS INC,Pink No Information,0.0203,-32.3333,1119,Common Stock,USA,Pennsylvania,,,,,,
RMHB,ROCKY MTN HIGH BRAND INC,Pink No Information,0.047,8.7963,392426,Common Stock,USA,Texas,,,,,,
ROFO,ROCKFORD CORP,Pink No Information,9.51,,0,Common Stock,USA,Arizona,,,,,,
EMDF,E MED FUTURE INC,Pink No Information,0.1303,64.9367,1670785,Common Stock,USA,Connecticut,,,,,,
NNRI,NNRF INC,Pink No Information,0.0033,,0,Common Stock,USA,California,,,,,,
CBYI,CAL-BAY INTL INC,Pink No Information,0.0019,0,40854948,Common Stock,USA,Colorado,,,,,,
